value,count
(lambda at /tmp/metal-ast-macos-air32/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-macos-air64/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-tvos-air32/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-tvos-air64/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-tvos-sim-air32/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-tvos-sim-air64/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-watchos-air32/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-watchos-air64/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-watchos-sim-air32/src/cx/cxx_010_lambda_generic.metal:4:12),11
(lambda at /tmp/metal-ast-watchos-sim-air64/src/cx/cxx_010_lambda_generic.metal:4:12),11
"void *(unsigned int, metal::align_val_t)",10
const (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,8
"void (device metal::atomic_uint *, device metal::atomic_int *, device metal::atomic_ulong *, device uint *, uint)",8
const (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,8
"void (texture1d<float, access::sample>, texture1d_array<float, access::sample>, texture2d<float, access::sample>, texture2d_array<float, access::sample>, texture2d_ms<float, access::read>, texturecube<float, access::sample>, texturecube_array<float, access::sample>, texture3d<float, access::sample>, int, depth2d<float, access::sample>, depth2d_array<float, access::sample>, depthcube<float, access::sample>, depthcube_array<float, access::sample>, texture1d<float, access::read>, texture2d<float, access::read>, texture2d_array<float, access::read>, texture3d<float, access::read>, texture1d<float, access::write>, texture2d<float, access::write>, texture2d_array<float, access::write>, texture3d<float, access::write>, int, int, int, int, metal::sampler, device float4 *, uint)",8
const (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-tvos-sim-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-tvos-sim-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-tvos-sim-air64/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-watchos-air32/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-watchos-air32/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-watchos-air32/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-watchos-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-watchos-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-watchos-air64/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-watchos-sim-air32/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-watchos-sim-air32/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-watchos-sim-air32/src/codegen_all.metal:18:12) &&,8
const (lambda at /tmp/metal-ast-watchos-sim-air64/src/codegen_all.metal:18:12) &,8
const constant (lambda at /tmp/metal-ast-watchos-sim-air64/src/codegen_all.metal:18:12) &,8
(lambda at /tmp/metal-ast-watchos-sim-air64/src/codegen_all.metal:18:12) &&,8
const device (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-ios-air64/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-ios-sim-air64/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-macos-air32/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-macos-air64/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-tvos-air32/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
object_data (lambda at /tmp/metal-ast-tvos-air64/src/codegen_all.metal:18:12) &&,6
const device (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
const device coherent(device) (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
const threadgroup (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
const threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
const ray_data (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
const object_data (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &,6
device (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,6
device coherent(device) (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,6
threadgroup (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,6
threadgroup_imageblock (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,6
ray_data (lambda at /tmp/metal-ast-tvos-sim-air32/src/codegen_all.metal:18:12) &&,6
